customer_id,region_id,datetime,hour,day_of_week,is_weekend,holiday,temperature,peak_hour,tariff,customer_profile,consumption_kwh,alert
8,R2,7/27/2025 9:00,9,6,1,0,32,0,normal,normal,0.825,normal
8,R2,7/27/2025 10:00,10,6,1,0,30.1,0,normal,normal,0.963,normal
8,R2,7/27/2025 11:00,11,6,1,0,30.3,0,normal,normal,0.844,normal
8,R2,7/27/2025 12:00,12,6,1,0,41.1,0,normal,normal,0.906,normal
8,R2,7/27/2025 13:00,13,6,1,0,34.1,0,normal,normal,1.101,normal
8,R2,7/27/2025 14:00,14,6,1,0,34.5,0,normal,normal,2.717,warning
8,R2,7/27/2025 15:00,15,6,1,0,35.3,0,normal,normal,1.109,normal
8,R2,7/27/2025 16:00,16,6,1,0,34.2,0,normal,normal,2.061,warning
8,R2,7/27/2025 17:00,17,6,1,0,39.3,1,high,normal,2.261,warning
8,R2,7/27/2025 18:00,18,6,1,0,32.4,1,high,normal,1.933,normal
8,R2,7/27/2025 19:00,19,6,1,0,29.5,1,high,normal,2.111,warning
8,R2,7/27/2025 20:00,20,6,1,0,29,1,high,normal,1.649,normal
8,R2,7/27/2025 21:00,21,6,1,0,29,1,high,normal,1.646,normal
8,R2,7/27/2025 22:00,22,6,1,0,34.7,1,high,normal,1.632,normal
8,R2,7/27/2025 23:00,23,6,1,0,32.9,0,normal,normal,0.972,normal
8,R2,7/28/2025 0:00,0,0,0,0,24.3,0,low,normal,0.478,normal
8,R2,7/28/2025 1:00,1,0,0,0,23.3,0,low,normal,0.466,normal
8,R2,7/28/2025 2:00,2,0,0,0,23.7,0,low,normal,1.402,normal
8,R2,7/28/2025 3:00,3,0,0,0,22.4,0,low,normal,0.496,normal
8,R2,7/28/2025 4:00,4,0,0,0,26,0,low,normal,0.491,normal
8,R2,7/28/2025 5:00,5,0,0,0,25,0,low,normal,0.48,normal
8,R2,7/28/2025 6:00,6,0,0,0,30.7,0,low,normal,0.892,normal
8,R2,7/28/2025 7:00,7,0,0,0,30.5,0,normal,normal,0.969,normal
8,R2,7/28/2025 8:00,8,0,0,0,30,0,normal,normal,0.869,normal
8,R2,7/28/2025 9:00,9,0,0,0,28.5,0,normal,normal,0.795,normal
8,R2,7/28/2025 10:00,10,0,0,0,28.4,0,normal,normal,0.727,normal
8,R2,7/28/2025 11:00,11,0,0,0,30.3,0,normal,normal,0.717,normal
8,R2,7/28/2025 12:00,12,0,0,0,34.6,0,normal,normal,0.873,normal
8,R2,7/28/2025 13:00,13,0,0,0,34.6,0,normal,normal,1.065,normal
8,R2,7/28/2025 14:00,14,0,0,0,38.5,0,normal,normal,1.106,normal
8,R2,7/28/2025 15:00,15,0,0,0,41.4,0,normal,normal,0.893,normal
8,R2,7/28/2025 16:00,16,0,0,0,41.3,0,normal,normal,1.591,normal
8,R2,7/28/2025 17:00,17,0,0,0,34.1,1,high,normal,1.611,normal
8,R2,7/28/2025 18:00,18,0,0,0,28.8,1,high,normal,1.989,normal
8,R2,7/28/2025 19:00,19,0,0,0,32.1,1,high,normal,1.54,normal
8,R2,7/28/2025 20:00,20,0,0,0,33.9,1,high,normal,1.44,normal
8,R2,7/28/2025 21:00,21,0,0,0,34.7,1,high,normal,1.374,normal
8,R2,7/28/2025 22:00,22,0,0,0,34,1,high,normal,1.352,normal
8,R2,7/28/2025 23:00,23,0,0,0,32.7,0,normal,normal,0.81,normal
8,R2,7/29/2025 0:00,0,1,0,0,22.8,0,low,normal,0.5,normal
8,R2,7/29/2025 1:00,1,1,0,0,22.3,0,low,normal,0.569,normal
8,R2,7/29/2025 2:00,2,1,0,0,22.2,0,low,normal,0.523,normal
8,R2,7/29/2025 3:00,3,1,0,0,24.4,0,low,normal,0.547,normal
8,R2,7/29/2025 4:00,4,1,0,0,22.1,0,low,normal,0.541,normal
8,R2,7/29/2025 5:00,5,1,0,0,25,0,low,normal,0.536,normal
8,R2,7/29/2025 6:00,6,1,0,0,31.3,0,low,normal,0.996,normal
8,R2,7/29/2025 7:00,7,1,0,0,27.5,0,normal,normal,0.94,normal
8,R2,7/29/2025 8:00,8,1,0,0,32.4,0,normal,normal,1.048,normal
8,R2,7/29/2025 9:00,9,1,0,0,30.1,0,normal,normal,0.771,normal
8,R2,7/29/2025 10:00,10,1,0,0,32.4,0,normal,normal,0.87,normal
8,R2,7/29/2025 11:00,11,1,0,0,32.4,0,normal,normal,0.833,normal
8,R2,7/29/2025 12:00,12,1,0,0,35.6,0,normal,normal,0.797,normal
8,R2,7/29/2025 13:00,13,1,0,0,37,0,normal,normal,0.93,normal
8,R2,7/29/2025 14:00,14,1,0,0,35.1,0,normal,normal,1.091,normal
8,R2,7/29/2025 15:00,15,1,0,0,40.2,0,normal,normal,1.035,normal
8,R2,7/29/2025 16:00,16,1,0,0,38,0,normal,normal,1.827,normal
8,R2,7/29/2025 17:00,17,1,0,0,41.4,1,high,normal,1.967,normal
8,R2,7/29/2025 18:00,18,1,0,0,29.5,1,high,normal,1.778,normal
8,R2,7/29/2025 19:00,19,1,0,0,32.8,1,high,normal,2.064,warning
8,R2,7/29/2025 20:00,20,1,0,0,34.9,1,high,normal,1.547,normal
8,R2,7/29/2025 21:00,21,1,0,0,32.7,1,high,normal,1.715,normal
8,R2,7/29/2025 22:00,22,1,0,0,28.5,1,high,normal,1.645,normal
8,R2,7/29/2025 23:00,23,1,0,0,32.1,0,normal,normal,0.922,normal
8,R2,7/30/2025 0:00,0,2,0,0,22.7,0,low,normal,0.451,normal
8,R2,7/30/2025 1:00,1,2,0,0,22.1,0,low,normal,0.49,normal
8,R2,7/30/2025 2:00,2,2,0,0,23.3,0,low,normal,0.463,normal
8,R2,7/30/2025 3:00,3,2,0,0,23.1,0,low,normal,0.496,normal
8,R2,7/30/2025 4:00,4,2,0,0,25.2,0,low,normal,0.478,normal
8,R2,7/30/2025 5:00,5,2,0,0,23.5,0,low,normal,0.478,normal
8,R2,7/30/2025 6:00,6,2,0,0,31.4,0,low,normal,0.877,normal
8,R2,7/30/2025 7:00,7,2,0,0,27.1,0,normal,normal,0.812,normal
8,R2,7/30/2025 8:00,8,2,0,0,27.1,0,normal,normal,0.808,normal
8,R2,7/30/2025 9:00,9,2,0,0,27.2,0,normal,normal,0.685,normal
8,R2,7/30/2025 10:00,10,2,0,0,28.3,0,normal,normal,0.761,normal
8,R2,7/30/2025 11:00,11,2,0,0,29.2,0,normal,normal,0.689,normal
8,R2,7/30/2025 12:00,12,2,0,0,38.9,0,normal,normal,0.694,normal
8,R2,7/30/2025 13:00,13,2,0,0,41.9,0,normal,normal,0.844,normal
8,R2,7/30/2025 14:00,14,2,0,0,36.8,0,normal,normal,0.836,normal
8,R2,7/30/2025 15:00,15,2,0,0,34.4,0,normal,normal,0.713,normal
8,R2,7/30/2025 16:00,16,2,0,0,35.6,0,normal,normal,1.808,normal
8,R2,7/30/2025 17:00,17,2,0,0,41.2,1,high,normal,1.693,normal
8,R2,7/30/2025 18:00,18,2,0,0,32.9,1,high,normal,1.575,normal
8,R2,7/30/2025 19:00,19,2,0,0,33.5,1,high,normal,1.566,normal
8,R2,7/30/2025 20:00,20,2,0,0,28.9,1,high,normal,1.292,normal
8,R2,7/30/2025 21:00,21,2,0,0,28.9,1,high,normal,1.36,normal
8,R2,7/30/2025 22:00,22,2,0,0,28.8,1,high,normal,1.382,normal
8,R2,7/30/2025 23:00,23,2,0,0,34,0,normal,normal,0.754,normal
9,R2,7/1/2025 0:00,0,1,0,0,22.8,0,low,low,0.175,normal
9,R2,7/1/2025 1:00,1,1,0,0,24.6,0,low,low,0.163,normal
9,R2,7/1/2025 2:00,2,1,0,0,24.1,0,low,low,0.178,normal
9,R2,7/1/2025 3:00,3,1,0,0,24.2,0,low,low,0.146,normal
9,R2,7/1/2025 4:00,4,1,0,0,22.8,0,low,low,0.166,normal
9,R2,7/1/2025 5:00,5,1,0,0,24.5,0,low,low,0.18,normal
9,R2,7/1/2025 6:00,6,1,0,0,27.3,0,low,low,0.293,normal
9,R2,7/1/2025 7:00,7,1,0,0,33,0,normal,low,0.295,normal
9,R2,7/1/2025 8:00,8,1,0,0,27.2,0,normal,low,0.303,normal
9,R2,7/1/2025 9:00,9,1,0,0,27.3,0,normal,low,0.247,normal
9,R2,7/1/2025 10:00,10,1,0,0,28.9,0,normal,low,0.25,normal
9,R2,7/1/2025 11:00,11,1,0,0,32,0,normal,low,0.249,normal
9,R2,7/1/2025 12:00,12,1,0,0,36.1,0,normal,low,0.246,normal
9,R2,7/1/2025 13:00,13,1,0,0,37.8,0,normal,low,0.334,normal
9,R2,7/1/2025 14:00,14,1,0,0,34.1,0,normal,low,0.251,normal
9,R2,7/1/2025 15:00,15,1,0,0,34.6,0,normal,low,0.318,normal
9,R2,7/1/2025 16:00,16,1,0,0,38.9,0,normal,low,0.553,normal
9,R2,7/1/2025 17:00,17,1,0,0,35.6,1,high,low,0.606,normal
9,R2,7/1/2025 18:00,18,1,0,0,32.9,1,high,low,0.541,normal
9,R2,7/1/2025 19:00,19,1,0,0,33.5,1,high,low,0.604,normal
9,R2,7/1/2025 20:00,20,1,0,0,34,1,high,low,0.501,normal
9,R2,7/1/2025 21:00,21,1,0,0,28.9,1,high,low,0.458,normal
9,R2,7/1/2025 22:00,22,1,0,0,31.2,1,high,low,0.478,normal
9,R2,7/1/2025 23:00,23,1,0,0,34.6,0,normal,low,0.257,normal
9,R2,7/2/2025 0:00,0,2,0,0,25.1,0,low,low,0.165,normal
9,R2,7/2/2025 1:00,1,2,0,0,22.5,0,low,low,0.186,normal
9,R2,7/2/2025 2:00,2,2,0,0,24,0,low,low,0.18,normal
9,R2,7/2/2025 3:00,3,2,0,0,25.7,0,low,low,0.168,normal
9,R2,7/2/2025 4:00,4,2,0,0,23.8,0,low,low,0.172,normal
9,R2,7/2/2025 5:00,5,2,0,0,25.3,0,low,low,0.179,normal
9,R2,7/2/2025 6:00,6,2,0,0,30,0,low,low,0.34,normal
9,R2,7/2/2025 7:00,7,2,0,0,27.6,0,normal,low,0.349,normal
9,R2,7/2/2025 8:00,8,2,0,0,27.9,0,normal,low,0.323,normal
9,R2,7/2/2025 9:00,9,2,0,0,27.3,0,normal,low,0.257,normal
9,R2,7/2/2025 10:00,10,2,0,0,28.2,0,normal,low,0.28,normal
9,R2,7/2/2025 11:00,11,2,0,0,32.4,0,normal,low,0.301,normal
9,R2,7/2/2025 12:00,12,2,0,0,39.2,0,normal,low,0.254,normal
9,R2,7/2/2025 13:00,13,2,0,0,39.9,0,normal,low,0.346,normal
9,R2,7/2/2025 14:00,14,2,0,0,39,0,normal,low,0.384,normal
9,R2,7/2/2025 15:00,15,2,0,0,37.1,0,normal,low,0.352,normal
9,R2,7/2/2025 16:00,16,2,0,0,35.7,0,normal,low,0.705,normal
9,R2,7/2/2025 17:00,17,2,0,0,41.4,1,high,low,0.724,normal
9,R2,7/2/2025 18:00,18,2,0,0,31.6,1,high,low,0.692,normal
9,R2,7/2/2025 19:00,19,2,0,0,31.4,1,high,low,0.66,normal
9,R2,7/2/2025 20:00,20,2,0,0,35,1,high,low,0.506,normal
9,R2,7/2/2025 21:00,21,2,0,0,30.7,1,high,low,0.493,normal
9,R2,7/2/2025 22:00,22,2,0,0,34,1,high,low,0.49,normal
9,R2,7/2/2025 23:00,23,2,0,0,34,0,normal,low,0.277,normal
9,R2,7/3/2025 0:00,0,3,0,0,22.9,0,low,low,0.156,normal
9,R2,7/3/2025 1:00,1,3,0,0,22.4,0,low,low,0.168,normal
9,R2,7/3/2025 2:00,2,3,0,0,25.9,0,low,low,0.172,normal
9,R2,7/3/2025 3:00,3,3,0,0,23.7,0,low,low,0.18,normal
9,R2,7/3/2025 4:00,4,3,0,0,22,0,low,low,0.174,normal
9,R2,7/3/2025 5:00,5,3,0,0,24,0,low,low,0.181,normal
9,R2,7/3/2025 6:00,6,3,0,0,30.7,0,low,low,0.338,normal
9,R2,7/3/2025 7:00,7,3,0,0,31.7,0,normal,low,0.334,normal
9,R2,7/3/2025 8:00,8,3,0,0,32.7,0,normal,low,0.324,normal
9,R2,7/3/2025 9:00,9,3,0,0,32.5,0,normal,low,0.27,normal
9,R2,7/3/2025 10:00,10,3,0,0,32.6,0,normal,low,0.256,normal
9,R2,7/3/2025 11:00,11,3,0,0,27.2,0,normal,low,0.279,normal
9,R2,7/3/2025 12:00,12,3,0,0,39.7,0,normal,low,0.292,normal
9,R2,7/3/2025 13:00,13,3,0,0,35.8,0,normal,low,0.379,normal
9,R2,7/3/2025 14:00,14,3,0,0,35.5,0,normal,low,0.339,normal
9,R2,7/3/2025 15:00,15,3,0,0,40.4,0,normal,low,0.351,normal
9,R2,7/3/2025 16:00,16,3,0,0,37.3,0,normal,low,0.641,normal
9,R2,7/3/2025 17:00,17,3,0,0,41.3,1,high,low,0.614,normal
9,R2,7/3/2025 18:00,18,3,0,0,28.3,1,high,low,0.591,normal
9,R2,7/3/2025 19:00,19,3,0,0,33.6,1,high,low,0.547,normal
9,R2,7/3/2025 20:00,20,3,0,0,29,1,high,low,0.478,normal
9,R2,7/3/2025 21:00,21,3,0,0,29.2,1,high,low,1.033,normal
9,R2,7/3/2025 22:00,22,3,0,0,31.3,1,high,low,0.513,normal
9,R2,7/3/2025 23:00,23,3,0,0,30.8,0,normal,low,0.29,normal
9,R2,7/4/2025 0:00,0,4,1,1,23.9,0,low,low,0.171,normal
9,R2,7/4/2025 1:00,1,4,1,1,25.8,0,low,low,0.163,normal
9,R2,7/4/2025 2:00,2,4,1,1,24.6,0,low,low,0.184,normal
9,R2,7/4/2025 3:00,3,4,1,1,23.2,0,low,low,0.169,normal
9,R2,7/4/2025 4:00,4,4,1,1,22.7,0,low,low,0.164,normal
9,R2,7/4/2025 5:00,5,4,1,1,23.7,0,low,low,0.174,normal
9,R2,7/4/2025 6:00,6,4,1,1,29.7,0,low,low,0.306,normal
9,R2,7/4/2025 7:00,7,4,1,1,30.6,0,normal,low,0.34,normal
9,R2,7/4/2025 8:00,8,4,1,1,28.6,0,normal,low,0.305,normal
9,R2,7/4/2025 9:00,9,4,1,1,31.6,0,normal,low,0.25,normal
9,R2,7/4/2025 10:00,10,4,1,1,27.6,0,normal,low,0.24,normal
9,R2,7/4/2025 11:00,11,4,1,1,30.4,0,normal,low,0.268,normal
9,R2,7/4/2025 12:00,12,4,1,1,39,0,normal,low,0.261,normal
9,R2,7/4/2025 13:00,13,4,1,1,35.7,0,normal,low,0.276,normal
9,R2,7/4/2025 14:00,14,4,1,1,40.6,0,normal,low,0.39,normal
9,R2,7/4/2025 15:00,15,4,1,1,38.9,0,normal,low,0.385,normal
9,R2,7/4/2025 16:00,16,4,1,1,39.2,0,normal,low,0.644,normal
9,R2,7/4/2025 17:00,17,4,1,1,38,1,high,low,0.632,normal
9,R2,7/4/2025 18:00,18,4,1,1,34.4,1,high,low,0.593,normal
9,R2,7/4/2025 19:00,19,4,1,1,32.9,1,high,low,0.669,normal
9,R2,7/4/2025 20:00,20,4,1,1,30.7,1,high,low,0.484,normal
9,R2,7/4/2025 21:00,21,4,1,1,29.7,1,high,low,0.457,normal
9,R2,7/4/2025 22:00,22,4,1,1,28.5,1,high,low,0.486,normal
9,R2,7/4/2025 23:00,23,4,1,1,29.2,0,normal,low,0.275,normal
9,R2,7/5/2025 0:00,0,5,1,0,26,0,low,low,0.202,normal
9,R2,7/5/2025 1:00,1,5,1,0,23.6,0,low,low,0.197,normal
9,R2,7/5/2025 2:00,2,5,1,0,25.6,0,low,low,0.172,normal
9,R2,7/5/2025 3:00,3,5,1,0,22.7,0,low,low,0.526,normal
9,R2,7/5/2025 4:00,4,5,1,0,23.7,0,low,low,0.184,normal
9,R2,7/5/2025 5:00,5,5,1,0,25.8,0,low,low,0.193,normal
9,R2,7/5/2025 6:00,6,5,1,0,27.5,0,low,low,0.328,normal
9,R2,7/5/2025 7:00,7,5,1,0,30.6,0,normal,low,0.348,normal
9,R2,7/5/2025 8:00,8,5,1,0,32.5,0,normal,low,0.33,normal
9,R2,7/5/2025 9:00,9,5,1,0,32.7,0,normal,low,0.278,normal
9,R2,7/5/2025 10:00,10,5,1,0,32.1,0,normal,low,0.282,normal
9,R2,7/5/2025 11:00,11,5,1,0,32.1,0,normal,low,0.286,normal
9,R2,7/5/2025 12:00,12,5,1,0,39.2,0,normal,low,0.29,normal
9,R2,7/5/2025 13:00,13,5,1,0,35.8,0,normal,low,0.332,normal
9,R2,7/5/2025 14:00,14,5,1,0,39.8,0,normal,low,0.334,normal
9,R2,7/5/2025 15:00,15,5,1,0,41.8,0,normal,low,0.378,normal
9,R2,7/5/2025 16:00,16,5,1,0,38.2,0,normal,low,0.705,normal
9,R2,7/5/2025 17:00,17,5,1,0,36.1,1,high,low,0.671,normal
9,R2,7/5/2025 18:00,18,5,1,0,32,1,high,low,0.586,normal
9,R2,7/5/2025 19:00,19,5,1,0,32.8,1,high,low,0.634,normal
9,R2,7/5/2025 20:00,20,5,1,0,29.5,1,high,low,0.49,normal
9,R2,7/5/2025 21:00,21,5,1,0,33,1,high,low,0.548,normal
9,R2,7/5/2025 22:00,22,5,1,0,32.1,1,high,low,0.533,normal
9,R2,7/5/2025 23:00,23,5,1,0,32.3,0,normal,low,0.316,normal
9,R2,7/6/2025 0:00,0,6,1,0,23.2,0,low,low,0.184,normal
9,R2,7/6/2025 1:00,1,6,1,0,22.6,0,low,low,0.194,normal
9,R2,7/6/2025 2:00,2,6,1,0,24.5,0,low,low,0.174,normal
9,R2,7/6/2025 3:00,3,6,1,0,24.3,0,low,low,0.174,normal
9,R2,7/6/2025 4:00,4,6,1,0,23.4,0,low,low,0.188,normal
9,R2,7/6/2025 5:00,5,6,1,0,23.2,0,low,low,0.173,normal
9,R2,7/6/2025 6:00,6,6,1,0,29.1,0,low,low,0.327,normal
9,R2,7/6/2025 7:00,7,6,1,0,29.9,0,normal,low,0.355,normal
9,R2,7/6/2025 8:00,8,6,1,0,32.8,0,normal,low,0.316,normal
9,R2,7/6/2025 9:00,9,6,1,0,31.6,0,normal,low,0.303,normal
9,R2,7/6/2025 10:00,10,6,1,0,32.1,0,normal,low,0.276,normal
9,R2,7/6/2025 11:00,11,6,1,0,30,0,normal,low,0.265,normal
9,R2,7/6/2025 12:00,12,6,1,0,38.2,0,normal,low,0.29,normal
9,R2,7/6/2025 13:00,13,6,1,0,35.6,0,normal,low,0.318,normal
9,R2,7/6/2025 14:00,14,6,1,0,39.8,0,normal,low,0.361,normal
9,R2,7/6/2025 15:00,15,6,1,0,37.4,0,normal,low,0.279,normal
9,R2,7/6/2025 16:00,16,6,1,0,39.9,0,normal,low,0.627,normal
9,R2,7/6/2025 17:00,17,6,1,0,37.3,1,high,low,0.686,normal
9,R2,7/6/2025 18:00,18,6,1,0,28.8,1,high,low,0.588,normal
9,R2,7/6/2025 19:00,19,6,1,0,29.2,1,high,low,0.66,normal
9,R2,7/6/2025 20:00,20,6,1,0,33.7,1,high,low,0.511,normal
9,R2,7/6/2025 21:00,21,6,1,0,29.8,1,high,low,0.525,normal
9,R2,7/6/2025 22:00,22,6,1,0,29.9,1,high,low,0.54,normal
9,R2,7/6/2025 23:00,23,6,1,0,34.5,0,normal,low,0.293,normal
9,R2,7/7/2025 0:00,0,0,0,0,24.6,0,low,low,0.178,normal
9,R2,7/7/2025 1:00,1,0,0,0,22.5,0,low,low,0.206,normal
9,R2,7/7/2025 2:00,2,0,0,0,22.6,0,low,low,0.191,normal
9,R2,7/7/2025 3:00,3,0,0,0,23.1,0,low,low,0.212,normal
9,R2,7/7/2025 4:00,4,0,0,0,24.4,0,low,low,0.2,normal
9,R2,7/7/2025 5:00,5,0,0,0,25,0,low,low,0.192,normal
9,R2,7/7/2025 6:00,6,0,0,0,28.6,0,low,low,0.374,normal
9,R2,7/7/2025 7:00,7,0,0,0,32.2,0,normal,low,0.378,normal
9,R2,7/7/2025 8:00,8,0,0,0,27.7,0,normal,low,0.373,normal
9,R2,7/7/2025 9:00,9,0,0,0,28.2,0,normal,low,0.291,normal
9,R2,7/7/2025 10:00,10,0,0,0,32.8,0,normal,low,0.3,normal
9,R2,7/7/2025 11:00,11,0,0,0,27.8,0,normal,low,0.307,normal
9,R2,7/7/2025 12:00,12,0,0,0,41.1,0,normal,low,0.622,normal
9,R2,7/7/2025 13:00,13,0,0,0,39.6,0,normal,low,0.694,normal
9,R2,7/7/2025 14:00,14,0,0,0,34.6,0,normal,low,0.374,normal
9,R2,7/7/2025 15:00,15,0,0,0,37.9,0,normal,low,0.361,normal
9,R2,7/7/2025 16:00,16,0,0,0,38.2,0,normal,low,0.67,normal
9,R2,7/7/2025 17:00,17,0,0,0,41.5,1,high,low,0.68,normal
9,R2,7/7/2025 18:00,18,0,0,0,30.9,1,high,low,0.734,normal
9,R2,7/7/2025 19:00,19,0,0,0,31.1,1,high,low,0.732,normal
9,R2,7/7/2025 20:00,20,0,0,0,28.8,1,high,low,0.572,normal
9,R2,7/7/2025 21:00,21,0,0,0,32.5,1,high,low,0.545,normal
9,R2,7/7/2025 22:00,22,0,0,0,29.5,1,high,low,0.546,normal
9,R2,7/7/2025 23:00,23,0,0,0,28.5,0,normal,low,0.322,normal
9,R2,7/8/2025 0:00,0,1,0,0,26,0,low,low,0.208,normal
9,R2,7/8/2025 1:00,1,1,0,0,23.1,0,low,low,0.209,normal
9,R2,7/8/2025 2:00,2,1,0,0,22.6,0,low,low,0.217,normal
9,R2,7/8/2025 3:00,3,1,0,0,24.8,0,low,low,0.21,normal
9,R2,7/8/2025 4:00,4,1,0,0,25.3,0,low,low,0.189,normal
9,R2,7/8/2025 5:00,5,1,0,0,22.3,0,low,low,0.209,normal
9,R2,7/8/2025 6:00,6,1,0,0,27.6,0,low,low,0.383,normal
9,R2,7/8/2025 7:00,7,1,0,0,27.5,0,normal,low,0.376,normal
9,R2,7/8/2025 8:00,8,1,0,0,27.3,0,normal,low,0.361,normal
9,R2,7/8/2025 9:00,9,1,0,0,31,0,normal,low,0.318,normal
9,R2,7/8/2025 10:00,10,1,0,0,30.5,0,normal,low,0.31,normal
9,R2,7/8/2025 11:00,11,1,0,0,31,0,normal,low,0.295,normal
9,R2,7/8/2025 12:00,12,1,0,0,38,0,normal,low,0.299,normal
9,R2,7/8/2025 13:00,13,1,0,0,40.5,0,normal,low,0.383,normal
9,R2,7/8/2025 14:00,14,1,0,0,38.4,0,normal,low,0.381,normal
9,R2,7/8/2025 15:00,15,1,0,0,41.3,0,normal,low,0.359,normal
9,R2,7/8/2025 16:00,16,1,0,0,37.9,0,normal,low,0.837,normal
9,R2,7/8/2025 17:00,17,1,0,0,40.3,1,high,low,0.725,normal
9,R2,7/8/2025 18:00,18,1,0,0,30.9,1,high,low,0.839,normal
9,R2,7/8/2025 19:00,19,1,0,0,31,1,high,low,0.666,normal
9,R2,7/8/2025 20:00,20,1,0,0,33.9,1,high,low,0.557,normal
9,R2,7/8/2025 21:00,21,1,0,0,28.8,1,high,low,0.53,normal
9,R2,7/8/2025 22:00,22,1,0,0,32,1,high,low,0.56,normal
9,R2,7/8/2025 23:00,23,1,0,0,33.1,0,normal,low,0.352,normal
9,R2,7/9/2025 0:00,0,2,0,0,25,0,low,low,0.182,normal
9,R2,7/9/2025 1:00,1,2,0,0,24.4,0,low,low,0.197,normal
9,R2,7/9/2025 2:00,2,2,0,0,23.8,0,low,low,0.169,normal
9,R2,7/9/2025 3:00,3,2,0,0,23,0,low,low,0.17,normal
9,R2,7/9/2025 4:00,4,2,0,0,25.6,0,low,low,0.167,normal
9,R2,7/9/2025 5:00,5,2,0,0,23.5,0,low,low,0.185,normal
9,R2,7/9/2025 6:00,6,2,0,0,31.8,0,low,low,0.333,normal
9,R2,7/9/2025 7:00,7,2,0,0,27.2,0,normal,low,0.356,normal
9,R2,7/9/2025 8:00,8,2,0,0,28.4,0,normal,low,0.335,normal
9,R2,7/9/2025 9:00,9,2,0,0,29.1,0,normal,low,0.275,normal
9,R2,7/9/2025 10:00,10,2,0,0,31,0,normal,low,0.281,normal
9,R2,7/9/2025 11:00,11,2,0,0,28.9,0,normal,low,0.283,normal
9,R2,7/9/2025 12:00,12,2,0,0,34.3,0,normal,low,0.257,normal
9,R2,7/9/2025 13:00,13,2,0,0,35.4,0,normal,low,0.312,normal
9,R2,7/9/2025 14:00,14,2,0,0,36.1,0,normal,low,0.334,normal
9,R2,7/9/2025 15:00,15,2,0,0,35.4,0,normal,low,0.379,normal
9,R2,7/9/2025 16:00,16,2,0,0,35.6,0,normal,low,0.796,normal
9,R2,7/9/2025 17:00,17,2,0,0,40.2,1,high,low,0.692,normal
9,R2,7/9/2025 18:00,18,2,0,0,30.9,1,high,low,0.675,normal
9,R2,7/9/2025 19:00,19,2,0,0,30.8,1,high,low,1.848,normal
9,R2,7/9/2025 20:00,20,2,0,0,34.8,1,high,low,0.548,normal
9,R2,7/9/2025 21:00,21,2,0,0,31.1,1,high,low,0.513,normal
9,R2,7/9/2025 22:00,22,2,0,0,34.5,1,high,low,0.52,normal
9,R2,7/9/2025 23:00,23,2,0,0,30.1,0,normal,low,0.31,normal
9,R2,7/10/2025 0:00,0,3,0,0,23.6,0,low,low,0.171,normal
9,R2,7/10/2025 1:00,1,3,0,0,23.6,0,low,low,0.172,normal
9,R2,7/10/2025 2:00,2,3,0,0,24.2,0,low,low,0.162,normal
9,R2,7/10/2025 3:00,3,3,0,0,24.3,0,low,low,0.19,normal
9,R2,7/10/2025 4:00,4,3,0,0,23,0,low,low,0.159,normal
9,R2,7/10/2025 5:00,5,3,0,0,25.2,0,low,low,0.16,normal
9,R2,7/10/2025 6:00,6,3,0,0,30,0,low,low,0.331,normal
9,R2,7/10/2025 7:00,7,3,0,0,27,0,normal,low,0.321,normal
9,R2,7/10/2025 8:00,8,3,0,0,30.5,0,normal,low,0.294,normal
9,R2,7/10/2025 9:00,9,3,0,0,31.8,0,normal,low,0.272,normal
9,R2,7/10/2025 10:00,10,3,0,0,28.5,0,normal,low,0.283,normal
9,R2,7/10/2025 11:00,11,3,0,0,27.2,0,normal,low,0.263,normal
9,R2,7/10/2025 12:00,12,3,0,0,40.5,0,normal,low,0.298,normal
9,R2,7/10/2025 13:00,13,3,0,0,41.8,0,normal,low,0.33,normal
9,R2,7/10/2025 14:00,14,3,0,0,34.6,0,normal,low,0.367,normal
9,R2,7/10/2025 15:00,15,3,0,0,41.5,0,normal,low,0.302,normal
9,R2,7/10/2025 16:00,16,3,0,0,36.9,0,normal,low,0.686,normal
9,R2,7/10/2025 17:00,17,3,0,0,41.5,1,high,low,0.666,normal
9,R2,7/10/2025 18:00,18,3,0,0,32.5,1,high,low,0.7,normal
9,R2,7/10/2025 19:00,19,3,0,0,34.2,1,high,low,0.52,normal
9,R2,7/10/2025 20:00,20,3,0,0,33.5,1,high,low,0.507,normal
9,R2,7/10/2025 21:00,21,3,0,0,28.2,1,high,low,0.474,normal
9,R2,7/10/2025 22:00,22,3,0,0,28.5,1,high,low,0.51,normal
9,R2,7/10/2025 23:00,23,3,0,0,31.7,0,normal,low,0.255,normal
9,R2,7/11/2025 0:00,0,4,1,1,22.5,0,low,low,0.229,normal
9,R2,7/11/2025 1:00,1,4,1,1,23.8,0,low,low,0.241,normal
9,R2,7/11/2025 2:00,2,4,1,1,25.8,0,low,low,0.513,normal
9,R2,7/11/2025 3:00,3,4,1,1,23.2,0,low,low,0.23,normal
9,R2,7/11/2025 4:00,4,4,1,1,24,0,low,low,0.219,normal
9,R2,7/11/2025 5:00,5,4,1,1,23.5,0,low,low,0.218,normal
9,R2,7/11/2025 6:00,6,4,1,1,30.8,0,low,low,0.406,normal
9,R2,7/11/2025 7:00,7,4,1,1,28.2,0,normal,low,0.417,normal
9,R2,7/11/2025 8:00,8,4,1,1,28.6,0,normal,low,0.44,normal
